data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5613622,706,SOM29062,29062,"17 July 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Balcad,2.39,45.3833,2,"Local Source",Other,"17 July. In Balcad, an armed group attacked a minibus killing some of the passengers and looting belongings. Unknown fatalities coded as 10.",10,1563826792,SOM
5613623,706,SOM29063,29063,"17 July 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)",,7,27,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.5484,46.5459,1,"Local Source",Other,"17 July. In Yadnan Abal, Al Shabaab militants killed 4 camels and attacked the owner, after he refused to give them money and his camels. The family fled the area.",0,1563826792,SOM
5613624,706,SOM29064,29064,"17 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Government of Somalia (2017-)",7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other,"17 July. A UVIED attached to a private vehicle of a government staff member exploded in Hodan.",0,1563826792,SOM
5613625,706,SOM29065,29065,"17 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,Bondhere,2.0456,45.34,1,"Local Source",Other,"17 July. A suspected Al Shabaab militant shot and killed a soldier in Bondhere.",1,1563826792,SOM
5613618,706,SOM29058,29058,"16 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Banadir,Banadir,,"Hawl Wadaag",2.048,45.32,1,Goobjoob,National,"16 July. At least two people were killed in a bomb explosion at the Somotel Telecom office in Hawl wadag.",2,1563826792,SOM
5613619,706,SOM29059,29059,"16 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,Waaberi,2.0195,45.31,1,Calamada,Subnational,"16 July. Suspected Al Shabaab forces planted an explosive device which targeted Somali military forces, wounding two.",0,1563826792,SOM
5613613,706,SOM29053,29053,"15 July 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,Banadir,Banadir,,Yaaqshiid,2.0678,45.35,1,"Local Source",Other,"15 July. An explosion of UVIED occurred in Yaaqshiid, police fired in the direction where they suspected the unidentified attackers were hiding.",0,1563826792,SOM
5613614,706,SOM29054,29054,"15 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,Karaan,2.0652,45.39,1,"Local Source",Other,"15 July. Al Shabaab militants shot and killed a police officer who was checking vehicles in Karaan.",1,1563826792,SOM
5613615,706,SOM29055,29055,"15 July 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)",,7,17,"Eastern Africa",Somalia,Banadir,Banadir,,Daynile,2.0581,45.3003,1,"Local Source",Other,"15 July. Suspected military officers killed two civilians in Daynile district. Motive unknown.",2,1563826792,SOM
5613616,706,SOM29056,29056,"15 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,2,"Local Source",Other,"15 July. Northwest of Marka, Al Shabaab and Somali military forces clashed after the former attacked the military forces.",0,1563826792,SOM
5613617,706,SOM29057,29057,"15 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)",,8,38,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Halgan,4.2117,45.5625,1,"Morad News",Other,"15 July. In Halgan, Ethiopian forces of AMISOM were hit by an IED explosion, causing fatalities and injuries. Unknown fatalities coded as 10.",10,1563826792,SOM
5613602,706,SOM29042,29042,"14 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,"Buur Hakaba",,"Buur Xakaba",2.8049,44.0821,1,"Local Source",Other,"14 July. In Buur Xakaba, one Al Shabaab militant was killed after the militants clashed with Somali military forces.",1,1563826792,SOM
5613603,706,SOM29043,29043,"14 July 2019",2019,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,Wadajir,2.0462,45.3341,1,"Local Source",Other,"14 July. In Wadajir, a Somali police officer killed a Somali military officer. Motive unknown.",1,1563826792,SOM
5613604,706,SOM29044,29044,"14 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Ceelasha Biyaha",1.9233,45.1023,1,"Local Source",Other,"14 July. An explosion targeted Somali military forces at a checkpoint in Ceelasha Biyaha injuring some soldiers.",0,1563826792,SOM
5664917,706,SOM29045,29045,"14 July 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,Karaan,2.0652,45.39,1,"Local Source",Other,"14 July. An armed man dressed in military attire, assumed to be part of the military forces, was shot dead by Somali security forces in Karaan. Circumstances unknown.",1,1564428113,SOM
5613606,706,SOM29046,29046,"14 July 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Arare,-0.2021,42.607,1,"Local Source",Other,"14 July. No casualties were reported when Somali military forces clashed with Al Shabaab militants in Arare.",0,1563826792,SOM
5613607,706,SOM29047,29047,"14 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Bariirre,2.0476,44.8975,1,"Local Source",Other,"14 July. In Barrire, Al Shabaab attacked Somali military forces.",0,1563826792,SOM
5613608,706,SOM29048,29048,"14 July 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle","Wanla Weyn",,"Wanla Weyne",2.6195,44.8936,1,"Local Source",Other,"14 July. In Wanla Weyne, Somali military forces ambushed Al Shabaab forces. Casualties were reported.",0,1563826792,SOM
5613609,706,SOM29049,29049,"14 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Warmahan,2.3963,45.0159,1,"Local Source",Other,"14 July. In Warmahan, a Somali military battle wagon was targeted by an IED, which they responded to with gunfire. Al Shabaab claimed responsibility for the attack.",0,1563826792,SOM
5613610,706,SOM29050,29050,"14 July 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Women (Somalia)",7,27,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Jowhar,2.7809,45.4968,1,"Local Source",Other,"14 July. Two women were killed by Al Shabaab in Jowhar for allegedly not wearing veils and arguing with each other.",2,1563826792,SOM
5613611,706,SOM29051,29051,"14 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-) Puntland Security Force",,1,13,"Eastern Africa",Somalia,Bari,Bossaso,,Balli-Khadar,10.9532,49.1327,1,Calamada,Subnational,"14 July. In Bali-khadar, Puntland security forces were targeted by an explosion.",0,1563826792,SOM
5554830,706,SOM29027,29027,"13 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Makuudo,3.0597,43.6041,1,"Local Source",Other,"13 July. Al Shabaab militants clashed with Somali military forces in Makuudo.",0,1563231572,SOM
5613853,706,SOM29028,29028,"13 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)","Civilians (Somalia)",1,13,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other,"13 July. An IED explosion targeting a Somali military truck, injured a civilian bystander in Hodan.",0,1563826806,SOM
5554832,706,SOM29029,29029,"13 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,Twitter,Other,"13 July. In Dhuusamarreeb, a detonation of a planted explosive device killed one and injured others at a tea shop.",1,1563231572,SOM
5613598,706,SOM29038,29038,"13 July 2019",2019,1,"Violence against civilians",Attack,"Hawadle Clan Militia (Somalia)",,4,"Civilians (Somalia)","Women (Somalia)",7,47,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,Kalabeyr,4.9263,45.2172,2,"Local Source",Other,"13 July. Near Kalabeyr, a Hawadle militia opened fire on a civilian vehicle injuring a woman.",0,1563826792,SOM
5613599,706,SOM29039,29039,"13 July 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Jubaland Security Force",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Local Source",Other,"13 July. Jubaland security forces have killed one Al Shabaab militant in a security operation in Kismayo.",1,1563826792,SOM
5613600,706,SOM29040,29040,"13 July 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)",,7,27,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Jowhar,2.7809,45.4968,1,"Local Source",Other,"13 July. Suspected Al Shabaab militants attacked a public minibus, killing some of the passengers in Jowhar. Unknown casualties coded as 10.",10,1563826792,SOM
5554827,706,SOM29024,29024,"12 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,12,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,Reuters,International,"12 July. At least 26 people were killed and 56 injured in an attack on a hotel in Kismayo by Al Shabaab militants. Security forces responded to the attack and clashed with the attackers for several hours. At least three attackers, including a suicide bomber were killed.",29,1563231572,SOM
5554828,706,SOM29025,29025,"12 July 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,Twitter,Other,"12 July. A junior court official was killed in Siigaale neighborhood of Hodan.",1,1563231572,SOM
5554829,706,SOM29026,29026,"12 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Civilians (Somalia)",,7,27,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Biyo Cadde",2.9362,45.792,1,"Local Source",Other,"12 July. An IED attack by Al Shabaab killed several civilians in Biyo Cade. Unknown fatalities coded as 10.",10,1563231572,SOM
5554823,706,SOM29020,29020,"11 July 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Waaberi,2.0195,45.31,2,"Local Source",Other,"11 July. No casualties were recorded after an UVIED fitted under a company's vehicle detonated near Waberi police station.",0,1563231572,SOM
5554824,706,SOM29021,29021,"11 July 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of United States",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Middle Juba",Jilib,,Jilib,0.4833,42.7666,2,Twitter,Other,"11 July. Suspected US airstrikes killed dozens of Al-Shabaab militants in Jilib. Unknown fatalities coded as 10.",10,1563231572,SOM
5554825,706,SOM29022,29022,"11 July 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of United States",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Basra,2.2991,45.2636,1,Twitter,Other,"11 July. In Basra, airstrikes took place against Al Shabaab, they are suspected of being carried out by US forces.",0,1563231572,SOM
5665661,706,SOM29023,29023,"11 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Militia (Ahmed Madoobe)",,3,23,"Eastern Africa",Somalia,"Lower Juba",Badhaadhe,,"Hulugho-Kulbiyow Road",-1.0739,41.288,1,"Somali Memo",National,"11 July. Al Shabaab militants attacked Ahmed Madobe's militia in Kulbiyow. At least three Kenyan militiamen from Madobe's forces were killed.",3,1564428114,SOM
5554813,706,SOM29010,29010,"10 July 2019",2019,1,Riots,"Violent demonstration","Rioters (Somalia)",,5,,,0,50,"Eastern Africa",Somalia,Sanaag,Ceerigaabo,,Ceerigaabo,10.6218,47.3681,1,"Halgan Media",Subnational,"10 July. In Ceerigaabo, a violent demonstration was held against the separatist government. [size=no report].",0,1563231572,SOM
5554814,706,SOM29011,29011,"10 July 2019",2019,1,Riots,"Violent demonstration","Rioters (Somalia)",,5,"Police Forces of Somalia (2017-)",,1,15,"Eastern Africa",Somalia,Togdheer,Burco,,Burco,9.745,45.634,1,"Local Source",Other,"10 July. A violent demonstration was held in Burco against the Somaliland government, opposing the attack on colonel Caare's militia a day before. Police forces intervened to disperse the demonstrators [size=no report].",0,1563231572,SOM
5554815,706,SOM29012,29012,"10 July 2019",2019,1,Battles,"Armed clash","Military Forces of Somaliland (2010-)",,1,"Militia (Col. Caare)",,3,13,"Eastern Africa",Somalia,Sanaag,Ceerigaabo,,Ceerigaabo,10.6218,47.3681,2,"Local Source",Other,"10 July. Fatalities were reported after Somaliland military forces attacked Col Caare's militia east of Ceerigaabo town. Unknown fatalities coded as 10.",10,1563231572,SOM
5554816,706,SOM29013,29013,"10 July 2019",2019,1,"Violence against civilians",Attack,"Habar Gedir-Saad Sub-Clan Militia (Somalia)",,4,"Civilians (Somalia)","Marehan-Wagardhac Sub-Clan Group (Somalia)",7,47,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Saaxo,6.7167,47,1,"Local Source",Other,"10 July. Several Marehan clans people were killed, and others were wounded after a Sa'ad clan/Habargidir militia ambushed a vehicle in Saaxo. Unknown fatalities coded at low estimate of 3.",3,1563231572,SOM
5554817,706,SOM29014,29014,"10 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,Heliwa,2.0844,45.39,1,"Local Source",Other,"10 July. Al Shabaab militants killed and injured some Somali military officers at a checkpoint in Heliwa. Unknown fatalities coded at a low estimate of 3.",3,1563231572,SOM
5554818,706,SOM29015,29015,"10 July 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other,"10 July. Somali military forces responded with gunfire after a hand grenade was thrown at them in Hodan.",0,1563231572,SOM
5554819,706,SOM29016,29016,"10 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,12,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Afmadow,0.5172,42.071,1,"Local Source",Other,"10 July. Al Shabaab militants attacked Jubaland security forces using mortars and the security forces responded with gun fire.",0,1563231572,SOM
5554820,706,SOM29017,29017,"10 July 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,"Civilians (Somalia)",,7,17,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Local Source",Other,"10 July. In Kismayo, a soldier from the Jubaland security forces shot and injured two individuals. Motive unknown.",0,1563231572,SOM
5554821,706,SOM29018,29018,"10 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,1,"Local Source",Other,"10 July. Al Shabaab militants claimed to have killed several Somali military forces at a checkpoint in Marka. Unknown fatalities coded as 10.",10,1563231572,SOM
5554822,706,SOM29019,29019,"10 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Bariirre,2.0476,44.8975,1,"Local Source",Other,"10 July. Al Shabaab militants attacked a military position In Bariirree and both sides engaged in a gun fight.",0,1563231572,SOM
5554800,706,SOM28997,28997,"09 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)",,8,28,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Afmadow,0.5172,42.071,1,"Local Source",Other,"09 July. Al Shabaab militants fired mortar rounds at AMISOM forces in Afmadow. AMISOM responded firing back in the direction of the attack.",0,1563231572,SOM
5554801,706,SOM28998,28998,"09 July 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force","AMISOM: African Union Mission in Somalia (2007-)",1,12,"Eastern Africa",Somalia,"Lower Juba",Badhaadhe,,Baadhaade,-1.03,41.483,1,"Local Source",Other,"09 July. In Baadhaade, Al Shabaab militants fired seven mortar rounds at Jubaland security forces and AMISOM troops. The later responded with gunfire.",0,1563231572,SOM
